#{"t_start": 1781498531.4853837, "env_id": "CarRacing-v3"}
r,l,t
883.870968,1000,9382.335461
867.455621,1000,9411.255014
896.551724,1000,9440.554503
886.394558,1000,9469.579273
874.842767,1000,9499.184167
924.1,759,9600.821714
918.8,812,9623.123866
876.351351,1000,9652.305308
930.6,694,9673.825251
882.142857,1000,9702.806457
930.8,692,9722.432036
411.551155,1000,9751.145462
867.741935,1000,9859.444349
931.5,685,9878.52255
893.650794,1000,9907.349888
932.1,679,9926.565677
866.329966,1000,9954.956619
892.592593,1000,9984.261766
926.1,739,10006.721824
909.5,905,10111.648295
920.0,800,10133.952975
889.583333,1000,10162.770643
933.1,669,10181.506479
888.732394,1000,10211.071842
889.051095,1000,10239.770901
890.25974,1000,10269.251604
879.768786,1000,10377.791107
935.3,647,10395.84904
906.9,931,10423.446697
874.820144,1000,10452.39378
859.854015,1000,10481.737867
853.703704,1000,10510.887627
921.8,782,10534.534222
934.4,656,10631.99405
