#{"t_start": 1781498531.5163872, "env_id": "CarRacing-v3"}
r,l,t
921.3,787,4404.868466
928.0,720,4424.726776
850.331126,1000,4454.064114
859.59596,1000,4483.099876
868.75,1000,4510.582406
933.4,666,4529.599589
933.9,661,4547.837528
862.025316,1000,4653.742348
785.093168,1000,4682.965095
840.0,1000,4711.70118
872.560976,1000,4741.324646
870.833333,1000,4770.097611
877.491961,1000,4798.95376
857.597173,1000,4827.975511
889.361702,1000,4934.458191
881.549815,1000,4960.975606
875.077882,1000,4989.70875
878.181818,1000,5019.225416
886.348123,1000,5047.192806
886.531987,1000,5076.463727
893.127148,1000,5183.55518
877.917981,1000,5212.297098
867.63754,1000,5241.558076
880.952381,1000,5270.424166
934.5,655,5289.474931
868.75,1000,5318.480253
842.942943,1000,5424.429053
890.506329,1000,5453.370456
882.394366,1000,5481.786078
896.835443,1000,5511.344584
877.346278,1000,5539.758862
887.096774,1000,5568.620143
896.835443,1000,5598.388919
929.3,707,5707.898366
918.0,820,5732.309642
883.388704,1000,5758.946813
879.166667,1000,5789.43649
576.923077,1000,5818.509252
927.5,725,5840.356875
885.185185,1000,5869.706602
686.144578,1000,5977.17191
368.75,1000,6006.562699
892.592593,1000,6035.527122
927.3,727,6055.72066
875.088968,1000,6085.446237
889.473684,1000,6114.494483
873.59736,1000,6221.717908
187.974684,1000,6250.722517
921.0,790,6272.723627
638.764045,1000,6301.851991
691.366906,1000,6330.73561
838.650307,1000,6359.754548
896.621622,1000,6388.663287
849.832776,1000,6496.884342
849.404762,1000,6525.7308
932.1,679,6544.686556
873.59736,1000,6574.120917
864.912281,1000,6602.727331
896.69967,1000,6632.12384
839.873418,1000,6738.997871
882.142857,1000,6768.191221
853.560372,1000,6797.730535
928.7,713,6819.492803
308.496732,1000,6846.624654
544.067797,1000,6875.613662
830.513595,1000,6904.704195
516.326531,1000,7010.937552
893.220339,1000,7039.97215
881.707317,1000,7069.15702
893.150685,1000,7098.512859
852.941176,1000,7128.078825
706.629834,1000,7156.869265
886.486486,1000,7264.352045
903.8,962,7291.348878
362.643678,1000,7319.232164
927.6,724,7339.367778
842.857143,1000,7368.102434
874.193548,1000,7397.675961
882.45614,1000,7426.600977
907.2,928,7532.490196
870.149254,1000,7561.452641
926.2,738,7581.884806
886.666667,1000,7611.084649
896.350365,1000,7639.722481
887.704918,1000,7668.548938
919.5,805,7773.650095
914.7,853,7796.824168
893.197279,1000,7826.458242
893.39934,1000,7855.092047
871.061093,1000,7884.64063
876.351351,1000,7913.555859
874.358974,1000,7942.251285
886.348123,1000,8049.373345
893.630573,1000,8078.341187
879.381443,1000,8107.6863
862.825279,1000,8136.379118
894.252874,1000,8166.048452
938.3,617,8183.174365
889.090909,1000,8290.544975
881.549815,1000,8320.02096
869.924812,1000,8349.00658
806.482528,899,8375.482895
887.179487,1000,8404.465503
883.164983,1000,8433.128913
929.7,703,8452.611788
872.027972,1000,8560.130727
884.615385,1000,8590.000981
932.6,674,8608.818494
929.7,703,8630.165735
896.794872,1000,8659.506574
319.58042,1000,8688.301064
920.3,797,8710.25728
886.928105,1000,8819.22337
880.769231,1000,8848.619206
890.228013,1000,8878.183845
896.539792,1000,8907.123482
886.577181,1000,8936.409182
886.531987,1000,8965.383686
869.61326,1000,9072.804745
846.308725,1000,9101.86632
901.4,986,9130.440038
888.970588,1000,9159.771752
915.3,847,9183.308524
877.011494,1000,9212.291825
931.6,684,9233.485983
877.419355,1000,9341.302296
867.948718,1000,9370.904729
925.1,749,9391.467705
719.354839,1000,9420.565191
887.261146,1000,9449.849931
868.085106,1000,9478.789907
896.415771,1000,9508.313096
530.28169,1000,9615.923309
924.6,754,9637.105819
879.865772,1000,9666.258639
893.883792,1000,9695.13491
930.2,698,9714.820472
869.604863,1000,9743.525402
892.957746,1000,9851.836729
886.842105,1000,9880.850953
879.094077,1000,9909.755959
477.319588,1000,9938.697858
932.8,672,9959.210752
828.571429,1000,9988.626482
893.442623,1000,10015.382236
723.529412,1000,10122.999503
918.0,820,10147.462958
874.92163,1000,10176.4018
916.5,835,10201.69013
923.5,765,10222.71439
929.0,710,10242.31701
889.89899,1000,10271.767817
831.034483,1000,10380.484848
890.625,1000,10409.73097
886.30137,1000,10438.671141
871.786834,1000,10467.57498
818.566775,1000,10496.864129
628.187919,1000,10526.054784
886.111111,1000,10634.124651
