#{"t_start": 1781379320.5746238, "env_id": "CarRacing-v3"}
r,l,t
884.227129,1000,5685.544589
511.111111,1000,5718.605697
892.424242,1000,5817.149856
836.507937,1000,5850.430923
460.553633,1000,5883.88003
863.525836,1000,5920.550263
850.35461,1000,5956.627219
870.099668,1000,5993.324969
866.555184,1000,6028.912005
630.205279,1000,6136.467171
877.635783,1000,6170.871064
880.314961,1000,6206.521456
869.283276,1000,6241.21885
853.846154,1000,6276.40963
685.932722,1000,6312.981784
847.852761,1000,6411.136221
868.858131,1000,6446.200129
883.870968,1000,6481.304684
872.60274,1000,6516.587313
889.690722,1000,6552.129719
454.817276,1000,6587.202413
888.764045,1000,6677.4139
919.1,809,6705.544863
878.10219,1000,6741.212753
879.72973,1000,6777.348631
883.221477,1000,6813.359404
858.90411,1000,6850.118501
892.753623,1000,6886.146509
889.51049,1000,6992.501117
909.1,909,7023.758967
879.79798,1000,7058.873146
856.375839,1000,7093.051684
855.271565,1000,7128.136018
865.648855,1000,7160.240786
873.977695,1000,7238.871922
829.71246,1000,7269.665558
892.753623,1000,7300.881402
880.0,1000,7333.851853
853.488372,1000,7368.603052
847.540984,1000,7402.680358
838.906752,1000,7498.185837
471.884984,1000,7531.83943
881.412639,1000,7565.635357
887.138264,1000,7598.617317
869.69697,1000,7630.872369
827.586207,1000,7665.710889
891.869919,1000,7761.093529
877.011494,1000,7794.267799
587.697161,1000,7828.847452
556.25,1000,7861.305748
377.192982,1000,7894.639114
794.366197,1000,7927.901987
355.782313,1000,7961.449557
872.332016,1000,8056.224369
482.524272,1000,8092.330648
338.438438,1000,8126.776049
335.393258,1000,8161.801346
850.530035,1000,8194.339555
244.051447,1000,8227.426784
777.419355,1000,8302.578011
737.5,1000,8333.182637
814.383562,1000,8364.238413
860.784314,1000,8395.133091
619.354839,1000,8425.326897
863.636364,1000,8456.26584
798.954704,1000,8541.645789
860.854093,1000,8575.464694
935.2,648,8597.491002
480.174927,1000,8632.479643
857.236842,1000,8666.276153
853.333333,1000,8700.944527
450.0,1000,8735.93057
642.774566,1000,8826.740761
889.547038,1000,8860.956193
841.538462,1000,8895.576653
934.0,660,8917.969081
873.333333,1000,8952.519603
927.2,728,8977.687995
565.454545,1000,9012.309911
920.4,796,9103.082724
881.684982,1000,9137.671897
53.524324,459,9153.550402
882.698962,1000,9188.536597
859.558824,1000,9223.134372
587.296417,1000,9257.849468
603.583062,1000,9292.5345
870.491803,1000,9386.88746
869.387755,1000,9421.736564
868.085106,1000,9456.426984
874.820144,1000,9490.754336
885.018727,1000,9525.957796
911.7,883,9556.331264
883.263598,1000,9653.65701
912.2,878,9684.511795
909.6,904,9715.82397
803.97351,1000,9750.494663
910.8,892,9780.669966
892.481203,1000,9816.188381
892.031873,1000,9850.041402
917.9,821,9941.752351
889.51049,1000,9976.818314
888.505747,1000,10010.150363
467.823344,1000,10044.776639
101.467164,852,10073.920147
874.603175,1000,10109.91144
490.062112,1000,10206.806186
889.010989,1000,10242.278838
862.382445,1000,10276.639066
864.912281,1000,10311.238457
896.078431,1000,10345.334774
918.8,812,10373.490533
882.578397,1000,10408.179439
832.475884,1000,10506.25932
860.526316,1000,10541.517334
885.347985,1000,10575.376961
749.39759,1000,10611.091764
827.392739,1000,10645.380342
887.381703,1000,10680.189423
878.947368,1000,10759.893359
876.430976,1000,10793.063111
917.8,822,10820.423733
891.097923,1000,10853.377535
876.833977,1000,10886.350393
883.92283,1000,10918.202766
886.622074,1000,10998.304952
884.326019,1000,11032.897819
921.7,783,11059.642098
904.4,956,11092.83049
831.888545,1000,11126.882102
886.440678,1000,11161.12561
872.318339,1000,11194.128737
929.2,708,11279.16173
635.211268,1000,11314.181728
890.322581,1000,11349.052454
926.9,731,11374.000282
921.2,788,11401.127517
925.7,743,11426.508456
883.388704,1000,11461.145916
873.421927,1000,11548.327218
481.881533,1000,11583.143922
859.866221,1000,11617.725953
408.650519,1000,11651.797132
881.884058,1000,11686.021851
832.330827,1000,11720.665341
731.746032,1000,11815.924337
335.810811,1000,11847.71849
819.860627,1000,11882.200989
850.381679,1000,11916.497211
561.290323,1000,11950.361601
608.333333,1000,11984.260551
818.727915,1000,12079.369986
428.481013,1000,12113.914968
841.634241,1000,12147.80968
-53.333333,1000,12182.464483
596.245734,1000,12216.917483
-64.646886,783,12243.848773
825.806452,1000,12278.095731
517.74744,1000,12374.310045
427.508091,1000,12408.018013
508.856089,1000,12442.445263
784.375,1000,12477.116559
374.576271,1000,12511.729795
821.311475,1000,12546.435843
408.305648,1000,12643.545009
667.02509,1000,12678.062286
870.198675,1000,12712.411379
481.039755,1000,12747.055698
848.275862,1000,12780.490862
485.365854,1000,12815.425566
826.174497,1000,12913.893509
881.818182,1000,12948.961009
582.310469,1000,12983.702585
429.62963,1000,13018.379682
423.510972,1000,13052.4115
851.417004,1000,13087.073932
758.064516,1000,13121.15047
656.554307,1000,13217.917888
334.782609,1000,13253.097228
888.505747,1000,13286.981518
803.846154,1000,13320.388733
529.746835,1000,13351.978471
831.506849,1000,13384.545034
807.185629,1000,13472.613007
421.865889,1000,13507.220019
728.178694,1000,13542.619325
650.0,1000,13577.856885
860.854093,1000,13612.777362
878.417266,1000,13647.091868
853.560372,1000,13743.694793
842.567568,1000,13777.985986
502.112676,1000,13813.681234
700.0,1000,13848.979717
881.818182,1000,13884.110401
841.896024,1000,13918.293071
840.983607,1000,14014.659836
888.593156,1000,14049.094274
842.675159,1000,14083.801176
449.019608,1000,14118.674886
892.509363,1000,14154.191731
854.819277,1000,14188.204022
889.208633,1000,14221.812531
679.783394,1000,14305.041273
604.318937,1000,14339.150937
834.027778,1000,14374.024395
868.085106,1000,14408.741391
896.254682,1000,14444.282291
587.707641,1000,14478.413222
614.285714,1000,14573.051694
832.258065,1000,14608.457206
819.413919,1000,14642.877941
754.67128,1000,14677.893855
931.6,684,14701.498641
918.1,819,14730.139773
889.547038,1000,14764.727354
880.392157,1000,14862.583402
575.496689,1000,14896.734246
876.190476,1000,14930.887754
871.608833,1000,14965.954667
893.127148,1000,14999.97035
868.858131,1000,15034.982688
626.618705,1000,15119.145443
875.177305,1000,15153.976093
872.972973,1000,15188.362897
886.394558,1000,15223.780226
794.366197,1000,15258.009507
608.185053,1000,15293.034144
258.422939,1000,15374.47132
764.0,1000,15409.172352
651.879699,1000,15443.860589
874.264706,1000,15478.182717
583.453237,1000,15512.005628
436.33218,1000,15546.273611
882.517483,1000,15642.659395
347.619048,1000,15677.462739
500.0,1000,15710.895956
888.721805,1000,15745.582809
719.314642,1000,15780.680873
665.384615,1000,15815.320903
667.790262,1000,15850.175884
880.544747,1000,15947.875815
552.329749,1000,15982.696032
508.856089,1000,16018.316373
418.771331,1000,16052.422189
905.7,943,16085.606784
690.780142,1000,16120.672728
364.285714,1000,16216.34545
770.848708,1000,16251.119979
857.142857,1000,16284.771
866.666667,1000,16318.944408
718.505338,1000,16352.412324
223.133333,728,16377.710733
-106.85,632,16399.494424
106.349206,1000,16494.856072
283.900929,1000,16529.701019
848.818898,1000,16564.30592
141.269841,1000,16598.953257
594.915254,1000,16633.345677
-4.631773,452,16649.301291
544.295302,1000,16683.108092
716.479401,1000,16779.056219
710.0,1000,16812.867501
865.986395,1000,16847.182914
487.044534,1000,16881.103729
838.356164,1000,16913.967856
747.682119,1000,16949.115401
318.685121,1000,17046.81515
622.972973,1000,17082.278796
515.686275,1000,17116.759798
876.271186,1000,17151.32669
523.015873,1000,17183.534544
543.884892,1000,17217.344392
888.847584,1000,17312.174433
893.243243,1000,17347.108919
632.638889,1000,17382.537991
303.448276,1000,17417.478132
323.611111,1000,17452.622389
733.887043,1000,17486.440029
892.779783,1000,17582.151484
525.984252,1000,17616.421836
889.285714,1000,17651.498837
868.085106,1000,17686.619048
794.578313,1000,17721.726602
594.158076,1000,17756.680637
721.782178,1000,17791.179514
277.04918,1000,17886.977278
833.823529,1000,17920.653249
479.124579,1000,17954.972311
679.026217,1000,17988.530709
809.090909,1000,18022.155271
760.655738,1000,18056.673345
845.017182,1000,18154.065149
264.548495,1000,18188.470214
870.37037,1000,18224.005531
844.827586,1000,18258.192728
852.0,1000,18293.191061
821.630094,1000,18327.942689
864.788732,1000,18424.903013
931.7,683,18448.842127
859.866221,1000,18483.088402
434.810127,1000,18518.168844
364.985994,1000,18552.835016
305.30303,1000,18587.773213
284.083045,1000,18622.38387
815.789474,1000,18721.328508
416.025641,1000,18755.531111
630.375427,1000,18790.461522
829.012346,1000,18825.09391
400.0,1000,18860.318448
438.2263,1000,18895.270808
866.666667,1000,18995.348541
601.492537,1000,19030.099113
861.403509,1000,19064.495835
561.290323,1000,19097.695198
810.394265,1000,19131.238221
797.526502,1000,19165.544651
803.726708,1000,19263.475312
856.521739,1000,19297.358416
736.619718,1000,19332.282549
831.596091,1000,19367.417621
855.390335,1000,19401.922126
877.443609,1000,19437.185266
857.09571,1000,19471.770543
733.898305,1000,19568.403239
893.150685,1000,19603.454226
866.767372,1000,19637.772143
873.770492,1000,19671.572562
914.1,859,19700.790073
135.294118,1000,19734.902401
827.272727,1000,19829.21772
790.0,1000,19864.011565
882.206406,1000,19896.73098
907.8,922,19927.851821
779.562044,1000,19961.927499
879.020979,1000,19996.819844
874.452555,1000,20094.87027
867.42671,1000,20130.387448
853.405018,1000,20165.728554
924.4,756,20190.649847
837.931034,1000,20225.163345
860.526316,1000,20259.533464
889.89899,1000,20294.634873
870.394737,1000,20391.461681
893.197279,1000,20426.43879
875.778547,1000,20461.506181
901.3,987,20496.328505
929.7,703,20520.796629
440.636042,1000,20555.840793
923.1,769,20582.77072
823.076923,1000,20677.985871
725.657895,1000,20712.740897
890.990991,1000,20747.050743
892.753623,1000,20781.01919
295.973154,1000,20815.126729
488.628763,1000,20850.212481
844.785276,1000,20946.533297
837.28223,1000,20981.345833
889.795918,1000,21016.853737
655.244755,1000,21051.954962
334.411765,951,21084.848116
790.909091,1000,21115.790781
679.220779,1000,21203.497823
887.220447,1000,21237.161026
808.011869,1000,21270.781678
587.732342,1000,21306.150018
24.264706,376,21318.959629
850.657895,1000,21352.876113
869.387755,1000,21384.576665
620.634921,1000,21480.358912
558.536585,1000,21515.466394
563.430421,1000,21550.311432
645.098039,1000,21585.514704
923.4,766,21612.601393
781.118881,1000,21648.807879
747.058824,1000,21744.700878
888.636364,1000,21777.946329
813.978495,1000,21813.487189
590.47619,1000,21847.444161
428.66242,1000,21881.755904
360.526316,1000,21916.748292
915.4,846,21947.401601
645.519713,1000,22059.752612
600.0,1000,22102.517969
471.428571,1000,22145.493186
624.242424,1000,22189.027918
567.820069,1000,22231.325574
848.905109,1000,22270.337287
603.180212,1000,22399.17763
337.262357,1000,22443.085562
775.44484,1000,22486.722692
836.39576,1000,22525.446949
568.73065,1000,22560.530472
364.646465,1000,22595.301124
298.773006,1000,22700.040998
700.847458,1000,22736.809548
865.397924,1000,22773.901238
596.850394,1000,22811.097484
391.12426,1000,22847.047379
377.564103,1000,22884.058661
429.616725,1000,22919.619112
888.0,1000,23020.980417
620.779221,1000,23055.088698
376.363636,1000,23092.269658
647.440273,1000,23129.26275
861.538462,1000,23166.243453
804.059041,1000,23202.840436
893.031359,1000,23306.63948
812.052117,1000,23340.940231
875.352113,1000,23376.33146
330.188679,1000,23411.875109
896.610169,1000,23446.938898
591.616766,1000,23483.181856
739.590444,1000,23592.630129
784.615385,1000,23629.623714
880.13245,1000,23666.100859
884.732824,1000,23703.445587
866.666667,1000,23739.994346
521.621622,1000,23776.733911
848.012232,1000,23885.008228
851.768489,1000,23921.341717
295.136778,1000,23957.442212
881.617647,1000,23994.465517
868.152866,1000,24030.638536
920.3,797,24060.701634
436.666667,1000,24096.929439
603.125,1000,24206.419642
427.027027,1000,24243.168064
873.076923,1000,24279.488897
726.74772,1000,24315.880655
722.695035,1000,24352.857857
812.386707,1000,24389.552671
584.210526,1000,24499.397285
713.620072,1000,24536.457354
595.205479,1000,24572.583246
536.363636,1000,24610.216148
846.564885,1000,24647.142505
805.660377,1000,24683.945087
524.203822,1000,24792.466935
851.388889,1000,24828.44804
917.7,823,24858.088352
864.788732,1000,24894.812362
777.55102,1000,24930.432242
565.584416,1000,24967.705628
732.214765,1000,25003.545643
401.754386,1000,25112.122345
570.138889,1000,25148.594864
284.868421,1000,25185.032255
686.713287,1000,25220.690191
861.130742,1000,25258.039542
345.454545,1000,25294.762262
843.859649,1000,25404.432117
797.435897,1000,25440.458219
632.142857,1000,25475.425292
871.830986,1000,25510.722228
892.779783,1000,25546.313417
925.4,746,25572.482359
853.79538,1000,25678.41813
878.26087,1000,25713.106785
913.7,863,25744.304011
694.952681,1000,25779.159847
864.539007,1000,25814.72795
868.75,1000,25850.510841
861.805556,1000,25886.267817
896.323529,1000,25991.365827
862.686567,1000,26027.099417
889.966555,1000,26061.670239
708.641975,1000,26097.602922
498.662207,1000,26132.470344
518.677043,1000,26169.189341
548.026316,1000,26275.819488
906.5,935,26308.704206
879.661017,1000,26344.631938
926.6,734,26371.197646
460.810811,1000,26407.457693
493.52518,1000,26443.813617
329.411765,1000,26480.618215
832.885906,1000,26605.753746
815.824916,1000,26638.165353
786.287625,1000,26672.371564
861.267606,1000,26708.456931
870.588235,1000,26744.336579
848.805461,1000,26780.030433
837.5,1000,26886.192308
354.82866,1000,26921.933364
598.996656,1000,26956.673981
465.217391,1000,26992.552618
811.538462,1000,27028.157889
342.028986,1000,27064.047232
839.285714,1000,27171.650566
774.538745,1000,27207.510673
698.076923,1000,27242.762917
893.055556,1000,27278.84117
297.515528,1000,27314.427212
825.093633,1000,27350.739873
544.827586,1000,27457.72445
348.028674,1000,27493.824553
363.855422,1000,27529.43813
560.436137,1000,27564.799341
842.446043,1000,27601.063333
121.238938,1000,27636.72526
790.510949,1000,27672.566058
