#{"t_start": 1781379320.5026755, "env_id": "CarRacing-v3"}
r,l,t
867.213115,1000,7032.26383
833.544304,1000,7066.952173
640.740741,1000,7101.516764
888.80597,1000,7136.014961
41.566265,1000,7168.163308
862.5,1000,7246.652007
853.560372,1000,7277.476446
916.8,832,7303.096923
885.454545,1000,7336.269593
864.539007,1000,7370.833521
818.439716,1000,7404.927936
868.531469,1000,7500.414551
838.311688,1000,7534.21958
896.296296,1000,7567.908747
923.1,769,7593.468485
867.63754,1000,7625.47933
505.839416,1000,7660.214585
882.935154,1000,7694.749786
749.122807,1000,7788.812144
848.717949,1000,7823.465288
758.156028,1000,7856.078002
715.972222,1000,7889.268517
802.597403,1000,7922.316189
344.055944,1000,7955.593845
773.287671,1000,8051.209615
803.474903,1000,8086.556618
546.864686,1000,8121.290069
848.979592,1000,8156.304898
743.137255,1000,8189.334175
759.375,1000,8221.833945
896.563574,1000,8297.818031
575.0,1000,8328.514828
876.190476,1000,8359.548541
834.108527,1000,8390.431971
745.323741,1000,8420.665331
636.05948,1000,8451.486717
837.5,1000,8535.999613
616.612378,1000,8570.162777
680.392157,1000,8604.361934
831.899642,1000,8638.693895
617.532468,1000,8673.01563
850.166113,1000,8706.906372
889.323843,1000,8743.370984
496.875,1000,8833.37737
931.6,684,8856.655817
863.45515,1000,8891.688564
883.221477,1000,8925.407331
763.787375,1000,8960.236245
384.962406,1000,8994.617131
882.578397,1000,9091.959517
888.372093,1000,9126.808877
869.69697,1000,9161.720517
886.970684,1000,9196.412028
875.0,1000,9231.2209
482.317073,1000,9265.634785
711.258278,1000,9359.926593
877.941176,1000,9394.764201
840.251572,1000,9429.83533
870.037453,1000,9464.450589
896.774194,1000,9498.743914
785.802469,1000,9534.126194
914.1,859,9563.48482
909.3,907,9657.49896
887.551867,1000,9692.5915
785.093168,1000,9726.938811
889.051095,1000,9761.399715
835.483871,1000,9796.345281
560.714286,1000,9831.418496
889.090909,1000,9928.225239
867.741935,1000,9963.624463
910.3,897,9993.689442
725.806452,1000,10027.836976
757.988166,1000,10062.575992
914.4,856,10092.06586
888.549618,1000,10128.076914
886.15917,1000,10224.616259
896.268657,1000,10260.379673
837.086093,1000,10294.328645
889.583333,1000,10328.890408
843.521595,1000,10363.217356
880.0,1000,10398.170767
625.490196,1000,10496.198725
920.6,794,10524.054856
433.557047,1000,10558.511254
866.360856,1000,10592.928018
705.111821,1000,10628.28643
916.1,839,10657.131868
680.104712,1000,10737.612535
883.164983,1000,10770.926147
893.265993,1000,10804.426845
890.595611,1000,10836.961478
630.0,1000,10870.124016
923.0,770,10895.265688
876.190476,1000,10928.074591
889.619377,1000,11007.949902
920.7,793,11035.574253
714.917127,1000,11069.794999
889.583333,1000,11104.51437
912.0,880,11134.4859
913.7,863,11164.151688
923.8,762,11188.949016
576.282051,1000,11284.00113
916.7,833,11313.198317
818.918919,1000,11348.123898
872.972973,1000,11382.27297
887.261146,1000,11416.70481
881.308411,1000,11451.740702
718.770227,1000,11538.216577
719.354839,1000,11573.339876
896.441281,1000,11607.787441
901.8,982,11641.40631
373.309609,1000,11675.614278
896.183206,1000,11710.543577
583.636364,1000,11745.739747
880.769231,1000,11837.297095
312.5,1000,11871.561159
849.458484,1000,11906.102941
820.863309,1000,11939.845909
838.223938,1000,11973.744779
291.891892,1000,12007.749753
736.734694,1000,12103.317456
832.330827,1000,12137.20548
389.51049,1000,12172.216746
466.666667,1000,12206.279598
350.0,1000,12240.805551
205.921053,1000,12274.982373
896.350365,1000,12371.199971
801.587302,1000,12405.049405
788.086643,1000,12439.041717
792.473118,1000,12474.150875
885.964912,1000,12508.621829
571.92429,1000,12543.504295
875.352113,1000,12640.379567
876.588629,1000,12675.194844
858.333333,1000,12709.569648
767.986799,1000,12743.889573
745.901639,1000,12777.477827
803.571429,1000,12812.071661
868.309859,1000,12846.94259
681.021898,1000,12945.938814
569.291339,1000,12980.343805
634.545455,1000,13015.452777
637.951807,1000,13049.304252
821.428571,1000,13083.884732
26.353791,1000,13118.03768
852.554745,1000,13214.422272
276.666667,1000,13250.218338
882.517483,1000,13283.88645
801.360544,1000,13317.455444
599.059561,1000,13349.214243
347.183099,1000,13381.439339
840.972222,1000,13469.643985
765.979381,1000,13504.0708
846.587537,1000,13539.546628
542.857143,1000,13574.820612
927.6,724,13600.074418
868.379447,1000,13634.29893
645.519713,1000,13669.14338
572.354949,1000,13765.509259
761.486486,1000,13800.655305
881.751825,1000,13835.583498
706.896552,1000,13871.593035
687.671233,1000,13905.727004
935.9,641,13927.567883
820.634921,1000,14024.482093
743.866171,1000,14058.376867
600.325733,1000,14093.519054
870.588235,1000,14128.557353
330.508475,1000,14163.807199
421.035599,1000,14197.074222
884.076433,1000,14279.546047
485.284281,1000,14314.310612
164.369281,756,14340.207735
640.625,1000,14375.12361
223.741007,1000,14409.816163
745.188285,1000,14445.372114
896.062992,1000,14479.549463
917.0,830,14568.339866
48.541722,403,14582.509449
372.222222,1000,14617.357043
414.388489,1000,14652.302366
267.857143,1000,14686.860831
890.033223,1000,14721.387689
858.823529,1000,14756.944974
921.7,783,14847.057756
490.322581,1000,14881.544675
915.7,843,14909.957052
610.344828,1000,14944.633068
879.710145,1000,14978.933545
874.358974,1000,15013.265589
820.289855,1000,15048.773691
634.042553,1000,15132.288075
932.6,674,15156.095263
861.904762,1000,15190.504487
856.043956,1000,15225.909778
226.923077,1000,15260.128496
369.453376,1000,15295.492604
913.8,862,15371.982658
724.817518,1000,15406.528889
828.315412,1000,15441.413688
752.459016,1000,15475.294053
435.603715,1000,15509.629194
365.703971,1000,15543.538858
143.589744,1000,15578.139909
803.97351,1000,15674.439264
561.442006,1000,15708.127213
489.473684,1000,15742.831799
853.667954,1000,15778.215652
857.983193,1000,15812.728404
809.774436,1000,15847.512313
873.154362,1000,15945.184421
604.545455,1000,15980.073673
614.814815,1000,16015.365041
871.223022,1000,16049.916241
844.444444,1000,16084.938962
650.877193,1000,16119.921312
767.79661,1000,16215.623828
636.842105,1000,16250.449739
332.176656,1000,16284.040437
619.557196,1000,16318.270687
-79.568489,279,16327.052422
650.830565,1000,16361.331485
512.903226,1000,16395.94104
786.120996,1000,16491.296962
602.508961,1000,16525.984642
838.461538,1000,16560.959903
258.156028,1000,16595.488815
865.156794,1000,16629.810698
457.692308,1000,16664.388878
850.570342,1000,16760.692742
858.762887,1000,16794.610635
890.163934,1000,16828.017049
550.847458,1000,16862.865004
679.661017,1000,16895.623051
883.277592,1000,16929.488349
549.635036,1000,16964.224674
865.299685,1000,17062.28813
590.789474,1000,17097.870412
843.143813,1000,17131.996957
821.146953,1000,17165.687541
273.737374,1000,17198.290427
541.447368,1000,17232.675226
457.184751,1000,17327.780356
776.132931,1000,17363.220353
370.769231,1000,17398.793424
360.31746,1000,17433.254894
571.480144,1000,17467.894881
881.203008,1000,17501.952852
831.034483,1000,17597.190181
552.037618,1000,17631.967695
716.023739,1000,17667.313319
838.461538,1000,17702.599463
394.464945,1000,17737.102919
518.892508,1000,17771.832144
809.722222,1000,17868.457616
857.446809,1000,17902.239105
236.769759,1000,17936.216661
394.880546,1000,17969.896606
600.389105,1000,18003.722256
268.253968,1000,18036.827884
537.795276,1000,18072.11932
834.931507,1000,18169.408038
856.363636,1000,18203.760303
769.863014,1000,18239.422526
836.619718,1000,18273.652067
556.15142,1000,18308.713816
380.15873,1000,18343.747845
866.442953,1000,18440.330747
829.104478,1000,18474.782666
577.142857,1000,18510.303562
884.732824,1000,18544.879426
813.173653,1000,18579.425997
505.263158,1000,18614.144852
531.884058,1000,18713.450969
869.348659,1000,18747.331783
676.271186,1000,18782.350058
153.776435,1000,18817.059775
461.514196,1000,18851.921346
556.140351,1000,18886.821517
836.363636,1000,18986.825572
794.366197,1000,19021.972773
820.962199,1000,19056.505102
665.100671,1000,19089.937551
851.298701,1000,19123.314294
856.081081,1000,19157.306339
670.909091,1000,19191.923337
792.61745,1000,19289.451098
878.647687,1000,19323.888357
816.943522,1000,19358.890532
868.531469,1000,19393.632012
879.094077,1000,19429.054499
877.443609,1000,19463.425789
853.846154,1000,19560.06935
896.376812,1000,19595.366703
893.377483,1000,19629.417157
386.803519,1000,19663.698909
915.4,846,19692.047926
517.834395,1000,19726.591331
863.235294,1000,19820.699231
873.244147,1000,19855.23698
880.0,1000,19888.368582
869.230769,1000,19922.082043
587.687688,1000,19956.192003
889.247312,1000,19990.753211
854.83871,1000,20088.742774
620.588235,1000,20124.140169
896.587031,1000,20159.901915
873.154362,1000,20193.394367
860.655738,1000,20227.642264
875.177305,1000,20261.975477
892.565056,1000,20296.969808
896.515679,1000,20393.935554
667.213115,1000,20429.16683
854.268293,1000,20464.252399
889.051095,1000,20499.5677
915.2,848,20528.652351
927.7,723,20554.278032
921.8,782,20581.461458
929.2,708,20667.342564
853.736655,1000,20701.450225
525.85034,1000,20735.772802
888.929889,1000,20769.815712
886.754967,1000,20804.08464
890.44586,1000,20838.602845
619.594595,1000,20935.06366
703.174603,1000,20970.008376
850.943396,1000,21005.821603
870.149254,1000,21040.727607
885.559567,1000,21075.311392
879.238754,1000,21107.520955
858.990536,1000,21194.187545
764.583333,1000,21228.072376
867.42671,1000,21261.431152
609.342561,1000,21296.777753
832.20339,1000,21330.516958
863.099631,1000,21364.319139
855.32646,1000,21396.636479
861.977186,1000,21492.538837
565.605096,1000,21527.62359
908.8,912,21559.308843
860.288809,1000,21594.79598
828.802589,1000,21630.029233
766.666667,1000,21666.570755
543.122677,1000,21761.08416
395.601173,1000,21795.552022
566.666667,1000,21830.659623
934.9,651,21852.310654
568.965517,1000,21886.743861
876.5625,1000,21921.69947
262.711864,1000,21957.937809
444.072948,1000,22071.567033
609.163347,1000,22114.911399
191.53605,1000,22158.587061
464.189189,1000,22202.016584
792.508143,1000,22243.192185
762.204724,1000,22283.078761
449.090909,1000,22411.849207
698.701299,1000,22455.938661
865.189873,1000,22500.02145
710.714286,1000,22535.812879
829.530201,1000,22570.949146
291.304348,1000,22605.880435
799.641577,1000,22711.11535
372.222222,1000,22748.013431
520.915033,1000,22785.214804
535.379061,1000,22821.902359
693.103448,1000,22857.621773
786.446886,1000,22895.304281
896.466431,1000,22996.049469
824.731183,1000,23031.076071
597.211155,1000,23066.224716
839.799331,1000,23103.12884
890.0,1000,23140.528628
394.382022,1000,23176.851478
892.1875,1000,23213.013849
449.342105,1000,23317.055146
518.729097,1000,23351.834328
840.740741,1000,23386.76602
410.510511,1000,23422.572784
325.170068,1000,23456.974922
678.911565,1000,23494.705524
525.874126,1000,23603.633143
761.952862,1000,23640.592099
794.080997,1000,23677.507039
567.96875,1000,23714.60928
342.176871,1000,23751.166208
465.079365,1000,23787.550956
840.983607,1000,23895.487768
294.648829,1000,23932.040854
408.571429,1000,23968.292431
304.040404,1000,24005.20234
424.271845,1000,24042.078209
860.9375,1000,24078.898907
756.187291,1000,24188.474676
777.256318,1000,24224.932634
819.298246,1000,24261.565753
865.384615,1000,24297.954164
892.307692,1000,24334.336163
792.98893,1000,24371.184365
588.073394,1000,24408.381215
276.582278,1000,24518.182901
870.260223,1000,24554.723956
889.361702,1000,24591.156043
886.254296,1000,24628.32734
865.384615,1000,24665.313273
429.010239,1000,24702.003553
883.766234,1000,24810.56794
852.054795,1000,24846.455036
865.517241,1000,24882.89181
413.513514,1000,24918.852115
659.259259,1000,24955.784055
816.955017,1000,24991.89055
706.338028,1000,25100.536114
492.485549,1000,25136.796782
635.40856,1000,25173.216843
483.657588,1000,25209.697207
548.550725,1000,25246.236297
669.005848,1000,25282.811334
793.47079,1000,25392.450848
587.5,1000,25428.951692
414.705882,1000,25464.041541
890.066225,1000,25499.393067
896.350365,1000,25534.756183
869.798658,1000,25570.264083
911.0,890,25601.66716
768.167203,1000,25706.870775
745.201238,1000,25742.931563
906.0,940,25775.549193
886.622074,1000,25811.234669
456.701031,1000,25846.94749
569.902913,1000,25882.627789
530.597015,1000,25987.848327
284.848485,1000,26023.583346
458.704453,1000,26058.1457
850.331126,1000,26094.018384
835.483871,1000,26128.933471
855.32646,1000,26165.352245
226.760563,1000,26272.362958
864.968153,1000,26307.513543
846.202532,1000,26343.360682
880.19802,1000,26379.720996
318.685121,1000,26415.789923
890.0,1000,26452.329779
609.090909,1000,26581.706807
637.179487,1000,26613.237932
816.666667,1000,26645.487395
831.596091,1000,26680.794883
827.586207,1000,26716.64948
716.053512,1000,26752.531621
844.852941,1000,26788.247524
865.408805,1000,26894.328925
224.723247,1000,26929.911426
865.116279,1000,26964.543413
780.136986,1000,27000.737856
850.381679,1000,27036.149408
840.298507,1000,27072.495854
827.21519,1000,27180.013869
903.2,968,27214.562571
463.218391,1000,27249.963715
287.681159,1000,27286.253454
802.356902,1000,27321.488513
556.934307,1000,27358.11943
889.399293,1000,27465.491978
521.212121,1000,27500.941162
655.244755,1000,27536.692951
305.063291,1000,27571.936726
870.099668,1000,27608.195569
159.615385,1000,27644.07119
42.857143,1000,27750.43521
