#{"t_start": 1781379320.56652, "env_id": "CarRacing-v3"}
r,l,t
795.522388,1000,14385.144698
889.795918,1000,14419.635871
919.0,810,14448.539914
845.578231,1000,14482.763371
732.089552,1000,14577.644449
594.656489,1000,14612.483534
846.721311,1000,14647.117857
888.80597,1000,14682.021104
830.501931,1000,14716.336438
924.7,753,14743.279029
884.70948,1000,14840.75036
884.435798,1000,14875.711031
874.637681,1000,14909.465956
872.789116,1000,14944.103618
763.192182,1000,14978.40304
855.631399,1000,15012.743426
882.45614,1000,15048.246129
853.642384,1000,15131.775407
526.198083,1000,15166.769902
866.101695,1000,15201.257297
3.373469,804,15229.824314
876.027397,1000,15264.161283
412.987013,1000,15299.534094
108.997297,884,15376.579427
844.649446,1000,15411.307789
510.921502,1000,15446.138483
830.501931,1000,15480.158945
279.432624,1000,15514.024423
376.510067,1000,15548.230135
394.809689,1000,15644.884504
818.367347,1000,15679.358589
469.131833,1000,15712.822892
732.653061,1000,15748.157272
505.442177,1000,15782.986075
713.953488,1000,15817.49117
539.175258,1000,15852.268425
415.151515,1000,15949.985662
701.242236,1000,15984.829825
821.708185,1000,16020.338839
405.586592,1000,16054.408986
306.896552,1000,16089.722387
868.858131,1000,16124.840554
313.690476,1000,16220.58768
804.605263,1000,16255.143928
734.394904,1000,16289.123046
393.006993,1000,16322.639385
581.318681,1000,16356.29311
518.75,1000,16390.986407
211.693472,890,16482.468837
804.761905,1000,16517.672147
592.537313,1000,16552.283601
392.857143,1000,16586.993959
337.5,1000,16621.340524
496.923077,1000,16655.798654
285.714286,1000,16689.476892
921.2,788,16778.472671
912.3,877,16808.312365
644.827586,1000,16842.46969
601.986755,1000,16876.327178
607.936508,1000,16908.920985
892.1875,1000,16943.865685
779.432624,1000,17042.104845
932.7,673,17065.429085
835.810811,1000,17100.805153
865.986395,1000,17135.168479
833.333333,1000,17168.826223
380.701754,1000,17201.205065
876.190476,1000,17235.666566
642.51497,1000,17330.774893
869.178082,1000,17366.212778
852.898551,1000,17401.671732
887.951807,1000,17436.161351
634.42623,1000,17470.71418
883.92283,1000,17504.996775
710.909091,1000,17600.130075
263.945578,1000,17635.062876
859.119497,1000,17670.546284
342.906574,1000,17705.450582
720.588235,1000,17740.442017
347.916667,1000,17774.754821
869.78852,1000,17871.321534
456.313993,1000,17904.980821
822.779923,1000,17939.201218
477.557756,1000,17972.665872
690.273556,1000,18006.758352
646.17737,1000,18040.14012
491.695502,1000,18137.702693
836.329588,1000,18172.389347
844.055944,1000,18206.896914
888.372093,1000,18242.309207
698.319328,1000,18276.504037
367.680608,1000,18311.766533
882.817869,1000,18346.584095
893.506494,1000,18443.331177
855.823293,1000,18477.802071
655.62701,1000,18513.124043
820.731707,1000,18547.666151
854.887218,1000,18582.477497
679.220779,1000,18617.164741
406.802721,1000,18716.330101
780.503145,1000,18750.461232
523.794212,1000,18785.347376
828.838951,1000,18819.795536
793.47079,1000,18854.996683
388.188976,1000,18889.946053
851.851852,1000,18990.000509
604.379562,1000,19024.935499
855.645161,1000,19059.421662
677.777778,1000,19092.97137
841.780822,1000,19126.12923
817.491749,1000,19160.352053
818.215613,1000,19258.167929
421.885522,1000,19292.50046
623.809524,1000,19326.833828
874.603175,1000,19361.946643
863.815789,1000,19396.616604
848.805461,1000,19431.999231
860.159363,1000,19466.487998
713.953488,1000,19563.342233
879.166667,1000,19598.270577
880.327869,1000,19632.456358
908.7,913,19663.691111
908.1,919,19694.65228
860.13289,1000,19728.949186
858.477509,1000,19823.138945
926.1,739,19848.741257
836.877076,1000,19882.159978
863.815789,1000,19915.081775
757.651246,1000,19949.737152
861.24031,1000,19984.326961
562.962963,1000,20019.275419
896.932515,1000,20117.753069
887.878788,1000,20153.722804
915.7,843,20181.810628
882.638889,1000,20215.379221
910.7,893,20246.283254
896.376812,1000,20281.559199
815.708812,1000,20378.023947
896.268657,1000,20413.020451
870.149254,1000,20448.408199
857.142857,1000,20483.252443
844.444444,1000,20518.611694
922.6,774,20545.147619
922.6,774,20572.69291
886.30137,1000,20668.39232
905.8,942,20700.591531
525.41806,1000,20734.981176
918.0,820,20763.354254
925.7,743,20788.118095
907.9,921,20819.773849
31.792042,690,20844.086412
643.51585,1000,20940.576071
516.393443,1000,20975.331057
688.07947,1000,21010.791284
551.006711,1000,21045.794432
925.2,748,21071.921784
338.35,930,21102.144956
798.69281,1000,21133.4612
4.757475,681,21211.34222
919.7,803,21238.518597
860.31746,1000,21272.057104
562.576687,1000,21307.379442
466.40625,1000,21341.441266
868.421053,1000,21373.936178
75.886567,369,21385.540082
530.630631,1000,21481.368344
886.394558,1000,21516.464334
848.805461,1000,21551.274056
928.1,719,21576.773255
543.962848,1000,21611.927055
769.257951,1000,21648.17259
493.856655,1000,21744.078904
699.392097,1000,21777.325566
463.829787,1000,21812.779006
351.612903,1000,21846.861671
425.362319,1000,21881.155713
746.975089,1000,21916.137791
668.683274,1000,21952.250599
856.081081,1000,22065.131047
815.309446,1000,22107.978605
760.714286,1000,22151.110415
732.236842,1000,22194.957072
533.898305,1000,22236.798521
701.282051,1000,22276.047753
555.913978,1000,22405.052592
787.550201,1000,22449.243151
818.727915,1000,22492.925673
766.141732,1000,22529.96777
515.89404,1000,22565.420393
790.0,1000,22600.163341
545.756458,1000,22705.112425
726.530612,1000,22741.734583
675.280899,1000,22779.054697
361.538462,1000,22815.976365
759.848485,1000,22851.681158
812.280702,1000,22889.106495
886.79868,1000,22990.510155
448.638132,1000,23025.692903
836.619718,1000,23060.249051
845.205479,1000,23097.165507
469.18239,1000,23134.118197
744.067797,1000,23170.907526
530.434783,1000,23207.613703
395.268139,1000,23311.210074
851.310861,1000,23346.027303
593.333333,1000,23381.103948
582.098765,1000,23416.881201
848.529412,1000,23451.427124
853.177258,1000,23488.629453
852.380952,1000,23597.559489
692.763158,1000,23634.522848
889.247312,1000,23671.172757
781.987578,1000,23708.550038
771.186441,1000,23745.043491
885.239852,1000,23781.664858
867.032967,1000,23889.815856
846.666667,1000,23926.24345
866.292135,1000,23962.333653
744.522968,1000,23999.363008
632.026144,1000,24035.492316
509.756098,1000,24072.896271
790.784983,1000,24182.085739
517.54386,1000,24218.980909
702.588997,1000,24255.724117
415.151515,1000,24291.96508
555.518395,1000,24328.605771
830.232558,1000,24365.239538
872.65625,1000,24402.34163
818.727915,1000,24512.035681
927.3,727,24538.90873
925.2,748,24565.889942
866.542751,1000,24602.806948
913.7,863,24634.628275
855.631399,1000,24671.951548
760.681115,1000,24708.24955
862.711864,1000,24817.066827
902.9,971,24851.849698
873.770492,1000,24888.412971
760.068259,1000,24924.20415
832.862191,1000,24961.302014
752.941176,1000,24997.278052
619.298246,1000,25106.0427
331.547619,1000,25142.008007
609.480122,1000,25178.714273
618.954248,1000,25214.552344
498.290598,1000,25251.601326
484.615385,1000,25288.093426
339.02439,1000,25397.762638
842.65233,1000,25434.132097
767.383513,1000,25469.174919
855.882353,1000,25504.440157
911.8,882,25535.77062
917.4,826,25564.906102
925.4,746,25591.521481
810.394265,1000,25696.733511
843.75,1000,25732.72107
904.1,959,25766.197349
887.903226,1000,25801.651883
833.534743,1000,25836.983588
637.827715,1000,25873.308963
322.680412,1000,25978.735317
879.591837,1000,26013.751576
769.426752,1000,26049.003898
449.450549,1000,26084.255142
391.166078,1000,26119.559359
759.649123,1000,26155.626471
882.935154,1000,26262.756396
471.428571,1000,26298.031442
923.1,769,26325.366952
646.323529,1000,26361.771443
492.356688,1000,26397.923278
889.285714,1000,26433.80043
876.833977,1000,26470.444044
836.802974,1000,26597.133895
769.090909,1000,26629.421355
724.37276,1000,26662.727505
833.333333,1000,26698.521672
665.100671,1000,26734.344018
526.712329,1000,26770.605948
768.75,1000,26876.469614
883.221477,1000,26912.151987
727.988338,1000,26947.226764
263.321799,1000,26982.617733
734.951456,1000,27018.359467
797.350993,1000,27054.347379
263.333333,1000,27162.055565
879.79798,1000,27197.998483
305.109489,1000,27233.044506
275.404531,1000,27269.209516
685.97786,1000,27305.148782
856.834532,1000,27341.168018
551.079137,1000,27377.028981
492.356688,1000,27484.169813
605.660377,1000,27520.16818
453.333333,1000,27555.330264
350.0,1000,27591.288558
696.551724,1000,27627.198823
690.123457,1000,27662.662518
