#{"t_start": 1781379320.574571, "env_id": "CarRacing-v3"}
r,l,t
24.691003,588,14923.119307
818.088737,1000,14958.100183
869.798658,1000,14992.490129
855.32646,1000,15027.263596
896.296296,1000,15111.090988
896.197719,1000,15146.062528
924.1,759,15172.325305
856.647399,1000,15207.087386
844.272446,1000,15241.974347
824.731183,1000,15276.320902
863.210702,1000,15311.536429
826.739927,1000,15393.074193
657.377049,1000,15427.475491
597.594502,1000,15461.799277
729.268293,1000,15495.906765
631.617647,1000,15530.233999
888.721805,1000,15564.467877
633.918129,1000,15661.721857
427.472527,1000,15695.146134
268.421053,1000,15729.591199
541.447368,1000,15764.951949
506.349206,1000,15799.357988
578.456592,1000,15834.116325
447.297297,1000,15931.082405
701.55642,1000,15966.411829
330.868167,1000,16001.307466
571.532847,1000,16036.505794
322.818792,1000,16071.06863
664.011799,1000,16106.089927
341.176471,1000,16202.693288
317.475728,1000,16236.897552
374.576271,1000,16271.015699
863.50365,1000,16304.914432
461.93166,984,16337.616464
52.542373,1000,16372.242125
236.9375,616,16393.525251
414.65798,1000,16488.875613
-123.727586,790,16516.829494
396.453901,1000,16551.103819
613.375796,1000,16586.020287
340.140845,1000,16620.447813
485.669782,1000,16654.876972
827.631579,1000,16688.570359
559.93266,1000,16784.755348
-65.869279,318,16795.926569
919.2,808,16822.492247
553.968254,1000,16857.141789
636.842105,1000,16890.494673
849.820789,1000,16924.047212
926.5,735,16950.047492
386.322188,1000,17047.782589
869.594595,1000,17083.214091
174.509804,1000,17117.665042
521.95122,1000,17152.578861
-95.684942,537,17169.797287
398.245614,1000,17202.667333
848.051948,1000,17236.849727
896.610169,1000,17331.905305
733.962264,1000,17367.345781
451.470588,1000,17402.7751
751.301115,1000,17437.350336
832.835821,1000,17471.80049
926.8,732,17496.556912
319.717483,629,17517.930856
387.804878,1000,17613.801541
860.714286,1000,17648.977691
206.530403,965,17682.899626
408.833922,1000,17718.107869
700.766284,1000,17753.069841
593.548387,1000,17787.34297
477.854671,1000,17883.584847
860.784314,1000,17916.799894
629.62963,1000,17951.247778
285.350318,1000,17984.681842
655.775578,1000,18018.382109
820.318725,1000,18052.48171
798.648649,1000,18150.391926
475.757576,1000,18184.864336
332.432432,1000,18220.138096
807.749077,1000,18254.522925
312.140575,1000,18289.34786
467.272727,1000,18324.174064
831.372549,1000,18421.213897
476.576577,1000,18455.918407
459.440559,1000,18490.413361
400.0,1000,18525.437305
746.743295,1000,18559.861573
846.043165,1000,18595.247963
633.840304,1000,18629.996401
365.189873,1000,18727.992954
795.622896,1000,18762.747659
690.163934,1000,18797.736726
810.299003,1000,18832.34005
520.689655,1000,18867.479876
456.634304,1000,18902.704592
618.309859,1000,19002.349551
865.384615,1000,19037.40552
575.516224,1000,19071.769769
481.699346,1000,19104.712813
835.897436,1000,19138.545759
745.890411,1000,19172.767478
553.465347,1000,19270.483856
805.109489,1000,19304.663097
674.193548,1000,19339.252825
811.864407,1000,19374.27423
896.363636,1000,19409.273578
865.517241,1000,19444.631734
893.442623,1000,19540.811617
907.9,921,19573.077441
913.4,866,19603.289979
889.43662,1000,19637.622332
877.124183,1000,19671.428947
925.5,745,19696.711132
797.515528,1000,19731.117241
888.970588,1000,19825.471072
598.924731,1000,19859.898638
723.104693,1000,19892.798455
909.0,910,19923.512244
837.269373,1000,19957.543863
872.881356,1000,19992.215961
860.288809,1000,20090.212061
870.695971,1000,20125.583537
844.444444,1000,20161.4914
889.090909,1000,20194.677347
892.932862,1000,20229.018541
886.254296,1000,20263.343962
508.024691,1000,20298.321468
902.5,975,20394.58351
871.428571,1000,20429.684197
887.341772,1000,20464.760307
865.408805,1000,20500.071442
750.574713,1000,20534.839124
923.6,764,20561.552178
918.8,812,20651.210788
882.45614,1000,20685.126446
495.959596,1000,20719.980767
857.09571,1000,20753.895589
895.798319,1000,20787.843542
880.079681,1000,20822.531538
350.511945,1000,20857.4639
396.453901,1000,20953.760458
863.099631,1000,20988.891186
922.1,779,21016.330325
885.765125,1000,21051.382324
710.996564,1000,21086.01842
776.876877,1000,21116.906532
869.924812,1000,21204.777823
600.0,1000,21238.428222
879.865772,1000,21271.950261
636.842105,1000,21307.28803
844.444444,1000,21341.35501
855.823293,1000,21373.852076
529.090909,1000,21468.549475
35.903704,679,21492.12181
422.648084,1000,21527.256405
688.395904,1000,21562.201696
888.235294,1000,21597.557498
862.711864,1000,21632.907954
362.365591,1000,21669.089363
817.525773,1000,21763.565127
680.0,1000,21798.281905
809.937888,1000,21833.056613
676.951673,1000,21866.936847
822.131148,1000,21901.440862
533.451957,1000,21937.27208
580.0,1000,22049.113341
460.137457,1000,22089.927424
766.920152,1000,22133.5157
478.767123,1000,22176.710826
607.746479,1000,22220.00448
312.162162,1000,22259.433505
831.15942,1000,22387.687516
501.226994,1000,22430.870237
417.006803,1000,22474.761152
550.455927,1000,22516.371389
685.478548,1000,22550.802251
662.589928,1000,22585.623852
776.984127,1000,22620.326311
781.458967,1000,22726.654878
720.189274,1000,22763.373947
757.142857,1000,22800.921154
785.993485,1000,22836.744065
629.323308,1000,22873.474524
438.461538,1000,22909.868639
800.0,1000,23011.114001
878.873239,1000,23045.366578
835.018051,1000,23081.620274
882.817869,1000,23118.81902
907.6,924,23153.284088
865.732087,1000,23189.832922
818.181818,1000,23294.915571
878.10219,1000,23328.872112
566.666667,1000,23364.080239
585.897436,1000,23399.188304
687.313433,1000,23434.435886
851.388889,1000,23469.582571
887.179487,1000,23579.793802
896.415771,1000,23616.609228
697.752809,1000,23653.33384
572.932331,1000,23690.058852
526.811594,1000,23726.921432
692.079208,1000,23763.673707
865.250965,1000,23800.067025
904.9,951,23906.750058
842.65233,1000,23942.75136
866.542751,1000,23979.573676
915.5,845,24010.769318
881.412639,1000,24047.743096
835.849057,1000,24084.172883
807.407407,1000,24193.732156
827.272727,1000,24230.264308
800.990099,1000,24266.860308
551.757188,1000,24303.193814
831.740614,1000,24340.147877
564.285714,1000,24376.505073
568.874172,1000,24486.693249
609.375,1000,24523.27607
932.3,677,24548.488535
860.13289,1000,24584.426966
882.517483,1000,24621.800959
687.878788,1000,24658.849063
579.012346,1000,24695.742018
873.584906,1000,24803.836088
870.37037,1000,24840.066249
876.89769,1000,24876.282819
818.032787,1000,24912.526099
501.5625,1000,24948.928976
835.606061,1000,24985.578639
809.090909,1000,25094.036842
697.909408,1000,25130.35297
535.416667,1000,25166.884991
364.912281,1000,25203.230029
807.749077,1000,25239.756599
892.779783,1000,25276.331927
845.525292,1000,25386.03952
772.659176,1000,25422.568658
558.940397,1000,25458.130488
864.664311,1000,25492.846219
407.98722,1000,25528.346413
928.2,718,25553.978089
904.0,960,25588.06508
928.6,714,25683.503089
889.864865,1000,25718.814083
650.0,1000,25754.313745
693.103448,1000,25789.045743
830.379747,1000,25824.616731
401.587302,1000,25860.737197
181.345566,1000,25896.47974
888.888889,1000,26001.57192
919.5,805,26030.180154
434.42623,1000,26064.827583
590.47619,1000,26100.656237
840.298507,1000,26135.653244
791.447368,1000,26172.322781
385.623003,1000,26279.060866
885.815603,1000,26314.170065
924.7,753,26341.507538
854.545455,1000,26377.687871
560.056657,1000,26413.629606
445.977011,1000,26450.030211
834.169279,1000,26486.956845
817.808219,1000,26611.372187
759.848485,1000,26643.66011
661.609907,1000,26678.697831
856.6787,1000,26714.695393
572.955975,1000,26750.525113
858.466454,1000,26786.238226
877.358491,1000,26892.319772
318.439716,1000,26927.883578
631.292517,1000,26962.578283
870.479705,1000,26998.731126
604.081633,1000,27034.056747
879.310345,1000,27070.543329
643.421053,1000,27177.97877
520.209059,1000,27213.712857
861.538462,1000,27248.990111
666.550523,1000,27285.413775
312.541254,1000,27320.673996
792.255892,1000,27357.256121
862.068966,1000,27464.117378
635.59322,1000,27500.074198
685.478548,1000,27535.781832
809.090909,1000,27571.018812
625.19084,1000,27607.305132
526.229508,1000,27643.254846
641.830065,1000,27678.991021
