#{"t_start": 1781379320.56771, "env_id": "CarRacing-v3"}
r,l,t
883.333333,1000,13745.390655
811.864407,1000,13779.605498
870.260223,1000,13815.312539
493.959732,1000,13850.948444
591.0299,1000,13886.012751
926.5,735,13910.863206
924.9,751,13936.85244
903.2,968,14032.482876
893.079585,1000,14066.491717
868.847352,1000,14101.43898
725.925926,1000,14136.458966
711.84669,1000,14171.709954
877.564103,1000,14204.902785
548.318043,1000,14287.294811
857.575758,1000,14322.26772
635.40856,1000,14356.665111
636.842105,1000,14392.016536
533.333333,1000,14426.502657
796.103896,1000,14461.622489
355.938697,1000,14556.679263
637.037037,1000,14591.120133
854.098361,1000,14625.916398
869.072165,1000,14660.942008
889.830508,1000,14695.604859
861.538462,1000,14730.257252
922.6,774,14757.489044
886.111111,1000,14854.728821
843.820225,1000,14889.171027
865.870307,1000,14923.239827
666.153846,1000,14958.230078
889.89899,1000,14992.625463
844.029851,1000,15027.381712
871.530249,1000,15111.207573
679.411765,1000,15146.235695
685.276074,1000,15180.945632
837.704918,1000,15215.750702
870.80292,1000,15250.628211
621.611722,1000,15284.963726
733.333333,1000,15367.150031
915.6,844,15396.076739
859.107807,1000,15430.702393
772.053872,1000,15464.858124
812.891986,1000,15498.926778
521.621622,1000,15533.310629
845.255474,1000,15567.772899
585.878963,1000,15664.611909
478.767123,1000,15698.034333
303.703704,1000,15732.362108
673.162939,1000,15767.722257
473.248408,1000,15802.656326
816.943522,1000,15837.532109
858.62069,1000,15934.566696
875.352113,1000,15969.476403
486.206897,1000,16004.620115
830.147059,1000,16039.571425
893.355482,1000,16074.281006
659.375,1000,16109.347281
240.361446,1000,16205.481491
635.849057,1000,16240.190723
586.206897,1000,16273.90054
670.547945,1000,16307.795439
638.351254,1000,16341.25019
774.074074,1000,16375.81192
213.01745,797,16403.732529
660.416667,1000,16499.186963
882.578397,1000,16533.485666
558.064516,1000,16568.040341
625.868726,1000,16603.029758
667.44186,1000,16637.281852
466.978193,1000,16671.600966
706.962025,1000,16768.046757
-114.430137,659,16790.502028
-73.553846,275,16799.810443
896.453901,1000,16833.135766
476.05178,1000,16867.739073
673.519164,1000,16900.296723
778.472222,1000,16934.879297
726.254826,1000,17033.080536
846.37224,1000,17067.740969
657.309942,1000,17102.888458
832.475884,1000,17137.24466
576.056338,1000,17170.713026
884.732824,1000,17203.703095
836.454849,1000,17238.102232
872.027972,1000,17333.22663
761.63522,1000,17368.585375
878.165939,1000,17403.856177
795.081967,1000,17438.695426
919.4,806,17466.3576
893.333333,1000,17500.279865
311.507668,838,17590.52118
831.506849,1000,17624.899049
405.050505,1000,17659.884583
854.225352,1000,17695.169348
804.255319,1000,17730.202071
524.0,1000,17764.829461
720.261438,1000,17861.560738
